nivel;distrito;concelho;freguesia;dicofre;brasao
3;Braga;Braga;Sobreposta;030355;https://dados.gov.pt/s/brasoes/030355.png
3;Braga;Braga;Tadim;030356;https://dados.gov.pt/s/brasoes/030356.png
3;Braga;Braga;Tebosa;030357;https://dados.gov.pt/s/brasoes/030357.png
3;Braga;Braga;União das freguesias de Arentim e Cunha;030363;
3;Braga;Braga;União das freguesias de Braga (Maximinos, Sé e Cividade);030364;
3;Braga;Braga;União das freguesias de Braga (São José de São Lázaro e São João do Souto);030365;
3;Braga;Braga;União das freguesias de Cabreiros e Passos (São Julião);030366;
3;Braga;Braga;União das freguesias de Celeirós, Aveleda e Vimieiro;030367;
3;Braga;Braga;União das freguesias de Crespos e Pousada;030368;
3;Braga;Braga;União das freguesias de Escudeiros e Penso (Santo Estêvão e São Vicente);030369;
3;Braga;Braga;União das freguesias de Este (São Pedro e São Mamede);030370;
3;Braga;Braga;União das freguesias de Ferreiros e Gondizalves;030371;
3;Braga;Braga;União das freguesias de Guisande e Oliveira (São Pedro);030372;
3;Braga;Braga;União das freguesias de Lomar e Arcos;030373;
3;Braga;Braga;União das freguesias de Merelim (São Paio), Panoias e Parada de Tibães;030374;
3;Braga;Braga;União das freguesias de Merelim (São Pedro) e Frossos;030375;
3;Braga;Braga;União das freguesias de Morreira e Trandeiras;030376;
3;Braga;Braga;União das freguesias de Nogueira, Fraião e Lamaçães;030377;
3;Braga;Braga;União das freguesias de Nogueiró e Tenões;030378;
3;Braga;Braga;União das freguesias de Real, Dume e Semelhe;030379;
3;Braga;Braga;União das freguesias de Santa Lucrécia de Algeriz e Navarra;030380;
3;Braga;Braga;União das freguesias de Vilaça e Fradelos;030381;
3;Braga;Cabeceiras de Basto;Abadim;030401;https://dados.gov.pt/s/brasoes/030401.png
3;Braga;Cabeceiras de Basto;Basto;030404;https://dados.gov.pt/s/brasoes/030404.png
3;Braga;Cabeceiras de Basto;Bucos;030405;https://dados.gov.pt/s/brasoes/030405.png
3;Braga;Cabeceiras de Basto;Cabeceiras de Basto;030406;https://dados.gov.pt/s/brasoes/030406.png
3;Braga;Cabeceiras de Basto;Cavez;030407;https://dados.gov.pt/s/brasoes/030407.png
3;Braga;Cabeceiras de Basto;Faia;030408;https://dados.gov.pt/s/brasoes/030408.png
3;Braga;Cabeceiras de Basto;Pedraça;030413;https://dados.gov.pt/s/brasoes/030413.png
3;Braga;Cabeceiras de Basto;Rio Douro;030415;https://dados.gov.pt/s/brasoes/030415.png
3;Braga;Cabeceiras de Basto;União das freguesias de Alvite e Passos;030418;
3;Braga;Cabeceiras de Basto;União das freguesias de Arco de Baúlhe e Vila Nune;030419;
3;Braga;Cabeceiras de Basto;União das freguesias de Gondiães e Vilar de Cunhas;030420;
3;Braga;Cabeceiras de Basto;União das freguesias de Refojos de Basto, Outeiro e Painzela;030421;
3;Braga;Celorico de Basto;Agilde;030501;https://dados.gov.pt/s/brasoes/030501.png
3;Braga;Celorico de Basto;Arnóia;030502;https://dados.gov.pt/s/brasoes/030502.png
3;Braga;Celorico de Basto;Borba de Montanha;030503;https://dados.gov.pt/s/brasoes/030503.png
3;Braga;Celorico de Basto;Codeçoso;030508;https://dados.gov.pt/s/brasoes/030508.png
3;Braga;Celorico de Basto;Fervença;030510;https://dados.gov.pt/s/brasoes/030510.png
3;Braga;Celorico de Basto;Moreira do Castelo;030515;https://dados.gov.pt/s/brasoes/030515.png
3;Braga;Celorico de Basto;Rego;030517;https://dados.gov.pt/s/brasoes/030517.png
3;Braga;Celorico de Basto;Ribas;030518;https://dados.gov.pt/s/brasoes/030518.png
3;Braga;Celorico de Basto;Basto (São Clemente);030520;https://dados.gov.pt/s/brasoes/030520.png
3;Braga;Celorico de Basto;Vale de Bouro;030521;https://dados.gov.pt/s/brasoes/030521.png
3;Braga;Celorico de Basto;União das freguesias de Britelo, Gémeos e Ourilhe;030523;
3;Braga;Celorico de Basto;União das freguesias de Caçarilhe e Infesta;030524;
3;Braga;Celorico de Basto;União das freguesias de Canedo de Basto e Corgo;030525;
3;Braga;Celorico de Basto;União das freguesias de Carvalho e Basto (Santa Tecla);030526;
3;Braga;Celorico de Basto;União das freguesias de Veade, Gagos e Molares;030527;
3;Braga;Esposende;Antas;030601;https://dados.gov.pt/s/brasoes/030601.png
3;Braga;Esposende;Forjães;030608;https://dados.gov.pt/s/brasoes/030608.png
3;Braga;Esposende;Gemeses;030610;https://dados.gov.pt/s/brasoes/030610.png
3;Braga;Esposende;Vila Chã;030615;https://dados.gov.pt/s/brasoes/030615.png
3;Braga;Esposende;União das freguesias de Apúlia e Fão;030616;
3;Braga;Esposende;União das freguesias de Belinho e Mar;030617;
3;Braga;Esposende;União das freguesias de Esposende, Marinhas e Gandra;030618;
3;Braga;Esposende;União das freguesias de Fonte Boa e Rio Tinto;030619;
3;Braga;Esposende;União das freguesias de Palmeira de Faro e Curvos;030620;
3;Braga;Fafe;Armil;030705;https://dados.gov.pt/s/brasoes/030705.png
3;Braga;Fafe;Estorãos;030708;https://dados.gov.pt/s/brasoes/030708.png
3;Braga;Fafe;Fafe;030709;https://dados.gov.pt/s/brasoes/030709.png
3;Braga;Fafe;Fornelos;030712;
3;Braga;Fafe;Golães;030714;https://dados.gov.pt/s/brasoes/030714.png
3;Braga;Fafe;Medelo;030716;https://dados.gov.pt/s/brasoes/030716.png
3;Braga;Fafe;Passos;030719;https://dados.gov.pt/s/brasoes/030719.png
3;Braga;Fafe;Quinchães;030722;https://dados.gov.pt/s/brasoes/030722.png
3;Braga;Fafe;Regadas;030723;https://dados.gov.pt/s/brasoes/030723.png
3;Braga;Fafe;Revelhe;030724;https://dados.gov.pt/s/brasoes/030724.png
3;Braga;Fafe;Ribeiros;030725;https://dados.gov.pt/s/brasoes/030725.png
3;Braga;Fafe;Arões (Santa Cristina);030726;https://dados.gov.pt/s/brasoes/030726.png
3;Braga;Fafe;São Gens;030728;https://dados.gov.pt/s/brasoes/030728.png
3;Braga;Fafe;Silvares (São Martinho);030729;https://dados.gov.pt/s/brasoes/030729.png
3;Braga;Fafe;Arões (São Romão);030730;https://dados.gov.pt/s/brasoes/030730.png
3;Braga;Fafe;Travassós;030733;https://dados.gov.pt/s/brasoes/030733.png
3;Braga;Fafe;Vinhós;030736;https://dados.gov.pt/s/brasoes/030736.png
3;Braga;Fafe;União de freguesias de Aboim, Felgueiras, Gontim e Pedraído;030737;
3;Braga;Fafe;União de freguesias de Agrela e Serafão;030738;
3;Braga;Fafe;União de freguesias de Antime e Silvares (São Clemente);030739;
3;Braga;Fafe;União de freguesias de Ardegão, Arnozela e Seidões;030740;
3;Braga;Fafe;União de freguesias de Cepães e Fareja;030741;
3;Braga;Fafe;União de freguesias de Freitas e Vila Cova;030742;
3;Braga;Fafe;União de freguesias de Monte e Queimadela;030743;
3;Braga;Fafe;União de freguesias de Moreira do Rei e Várzea Cova;030744;
3;Braga;Guimarães;Aldão;030801;https://dados.gov.pt/s/brasoes/030801.png
3;Braga;Guimarães;Azurém;030804;https://dados.gov.pt/s/brasoes/030804.png
3;Braga;Guimarães;Barco;030806;https://dados.gov.pt/s/brasoes/030806.png
3;Braga;Guimarães;Brito;030807;https://dados.gov.pt/s/brasoes/030807.png
3;Braga;Guimarães;Caldelas;030808;https://dados.gov.pt/s/brasoes/030808.png
3;Braga;Guimarães;Costa;030812;https://dados.gov.pt/s/brasoes/030812.png
3;Braga;Guimarães;Creixomil;030813;https://dados.gov.pt/s/brasoes/030813.png
3;Braga;Guimarães;Fermentões;030815;https://dados.gov.pt/s/brasoes/030815.png
3;Braga;Guimarães;Gonça;030820;https://dados.gov.pt/s/brasoes/030820.png
3;Braga;Guimarães;Gondar;030821;https://dados.gov.pt/s/brasoes/030821.png
3;Braga;Guimarães;Guardizela;030823;https://dados.gov.pt/s/brasoes/030823.png
3;Braga;Guimarães;Infantas;030824;https://dados.gov.pt/s/brasoes/030824.png
3;Braga;Guimarães;Longos;030827;https://dados.gov.pt/s/brasoes/030827.png
3;Braga;Guimarães;Lordelo;030828;https://dados.gov.pt/s/brasoes/030828.png
3;Braga;Guimarães;Mesão Frio;030830;https://dados.gov.pt/s/brasoes/030830.png
3;Braga;Guimarães;Moreira de Cónegos;030831;https://dados.gov.pt/s/brasoes/030831.png
3;Braga;Guimarães;Nespereira;030832;https://dados.gov.pt/s/brasoes/030832.png
3;Braga;Guimarães;Pencelo;030835;https://dados.gov.pt/s/brasoes/030835.png
3;Braga;Guimarães;Pinheiro;030836;https://dados.gov.pt/s/brasoes/030836.png
3;Braga;Guimarães;Polvoreira;030837;https://dados.gov.pt/s/brasoes/030837.png
3;Braga;Guimarães;Ponte;030838;https://dados.gov.pt/s/brasoes/030838.png
3;Braga;Guimarães;Ronfe;030840;https://dados.gov.pt/s/brasoes/030840.png
3;Braga;Guimarães;Prazins (Santa Eufémia);030842;https://dados.gov.pt/s/brasoes/030842.png
3;Braga;Guimarães;Selho (São Cristóvão);030850;
3;Braga;Guimarães;Selho (São Jorge);030854;https://dados.gov.pt/s/brasoes/030854.png
3;Braga;Guimarães;Candoso (São Martinho);030857;https://dados.gov.pt/s/brasoes/030857.png
3;Braga;Guimarães;Sande (São Martinho);030858;https://dados.gov.pt/s/brasoes/030858.png
3;Braga;Guimarães;São Torcato;030865;https://dados.gov.pt/s/brasoes/030865.png
3;Braga;Guimarães;Serzedelo;030866;https://dados.gov.pt/s/brasoes/030866.png
3;Braga;Guimarães;Silvares;030868;https://dados.gov.pt/s/brasoes/030868.png
3;Braga;Guimarães;Urgezes;030871;https://dados.gov.pt/s/brasoes/030871.png
3;Braga;Guimarães;União das freguesias de Abação e Gémeos;030875;
3;Braga;Guimarães;União das freguesias de Airão Santa Maria, Airão São João e Vermil;030876;
3;Braga;Guimarães;União das freguesias de Arosa e Castelões;030877;
3;Braga;Guimarães;União das freguesias de Atães e Rendufe;030878;
3;Braga;Guimarães;União das freguesias de Briteiros Santo Estêvão e Donim;030879;
3;Braga;Guimarães;União das freguesias de Briteiros São Salvador e Briteiros Santa Leocádia;030880;
3;Braga;Guimarães;União das freguesias de Candoso São Tiago e Mascotelos;030881;
3;Braga;Guimarães;União das freguesias de Conde e Gandarela;030882;
3;Braga;Guimarães;União das freguesias de Leitões, Oleiros e Figueiredo;030883;
3;Braga;Guimarães;União das freguesias de Oliveira, São Paio e São Sebastião;030884;
3;Braga;Guimarães;União das freguesias de Prazins Santo Tirso e Corvite;030885;
3;Braga;Guimarães;União das freguesias de Sande São Lourenço e Balazar;030886;
3;Braga;Guimarães;União das freguesias de Sande Vila Nova e Sande São Clemente;030887;
3;Braga;Guimarães;União das freguesias de Selho São Lourenço e Gominhães;030888;
3;Braga;Guimarães;União das freguesias de Serzedo e Calvos;030889;
3;Braga;Guimarães;União das freguesias de Souto Santa Maria, Souto São Salvador e Gondomar;030890;
3;Braga;Guimarães;União das freguesias de Tabuadelo e São Faustino;030891;
3;Braga;Póvoa de Lanhoso;Covelas;030906;https://dados.gov.pt/s/brasoes/030906.png
3;Braga;Póvoa de Lanhoso;Ferreiros;030908;https://dados.gov.pt/s/brasoes/030908.png
3;Braga;Póvoa de Lanhoso;Galegos;030912;https://dados.gov.pt/s/brasoes/030912.png
3;Braga;Póvoa de Lanhoso;Garfe;030913;https://dados.gov.pt/s/brasoes/030913.png
3;Braga;Póvoa de Lanhoso;Geraz do Minho;030914;https://dados.gov.pt/s/brasoes/030914.png
3;Braga;Póvoa de Lanhoso;Lanhoso;030915;https://dados.gov.pt/s/brasoes/030915.png
3;Braga;Póvoa de Lanhoso;Monsul;030917;https://dados.gov.pt/s/brasoes/030917.png
3;Braga;Póvoa de Lanhoso;Póvoa de Lanhoso (Nossa Senhora do Amparo);030919;https://dados.gov.pt/s/brasoes/030919.png
3;Braga;Póvoa de Lanhoso;Rendufinho;030921;https://dados.gov.pt/s/brasoes/030921.png
3;Braga;Póvoa de Lanhoso;Santo Emilião;030922;https://dados.gov.pt/s/brasoes/030922.png
3;Braga;Póvoa de Lanhoso;São João de Rei;030923;https://dados.gov.pt/s/brasoes/030923.png
3;Braga;Póvoa de Lanhoso;Serzedelo;030924;
3;Braga;Póvoa de Lanhoso;Sobradelo da Goma;030925;https://dados.gov.pt/s/brasoes/030925.png
3;Braga;Póvoa de Lanhoso;Taíde;030926;https://dados.gov.pt/s/brasoes/030926.png
3;Braga;Póvoa de Lanhoso;Travassos;030927;https://dados.gov.pt/s/brasoes/030927.png
3;Braga;Póvoa de Lanhoso;Vilela;030929;https://dados.gov.pt/s/brasoes/030929.png
3;Braga;Póvoa de Lanhoso;União das freguesias de Águas Santas e Moure;030930;
3;Braga;Póvoa de Lanhoso;União das freguesias de Calvos e Frades;030931;
3;Braga;Póvoa de Lanhoso;União das freguesias de Campos e Louredo;030932;
3;Braga;Póvoa de Lanhoso;União das freguesias de Esperança e Brunhais;030933;
3;Braga;Póvoa de Lanhoso;União das freguesias de Fonte Arcada e Oliveira;030934;
3;Braga;Póvoa de Lanhoso;União das freguesias de Verim, Friande e Ajude;030935;
3;Braga;Terras de Bouro;Balança;031001;https://dados.gov.pt/s/brasoes/031001.png
3;Braga;Terras de Bouro;Campo do Gerês;031003;https://dados.gov.pt/s/brasoes/031003.png
3;Braga;Terras de Bouro;Carvalheira;031004;https://dados.gov.pt/s/brasoes/031004.png
3;Braga;Terras de Bouro;Covide;031008;https://dados.gov.pt/s/brasoes/031008.png
3;Braga;Terras de Bouro;Gondoriz;031009;https://dados.gov.pt/s/brasoes/031009.png
3;Braga;Terras de Bouro;Moimenta;031010;https://dados.gov.pt/s/brasoes/031010.png
3;Braga;Terras de Bouro;Ribeira;031012;https://dados.gov.pt/s/brasoes/031012.png
3;Braga;Terras de Bouro;Rio Caldo;031013;https://dados.gov.pt/s/brasoes/031013.png
3;Braga;Terras de Bouro;Souto;031014;https://dados.gov.pt/s/brasoes/031014.png
3;Braga;Terras de Bouro;Valdosende;031015;https://dados.gov.pt/s/brasoes/031015.png
3;Braga;Terras de Bouro;Vilar da Veiga;031017;https://dados.gov.pt/s/brasoes/031017.png
3;Braga;Terras de Bouro;União das freguesias de Chamoim e Vilar;031018;
3;Braga;Terras de Bouro;União das freguesias de Chorense e Monte;031019;
3;Braga;Terras de Bouro;União das freguesias de Cibões e Brufe;031020;
3;Braga;Vieira do Minho;Cantelães;031105;https://dados.gov.pt/s/brasoes/031105.png
3;Braga;Vieira do Minho;Eira Vedra;031107;https://dados.gov.pt/s/brasoes/031107.png
3;Braga;Vieira do Minho;Guilhofrei;031108;https://dados.gov.pt/s/brasoes/031108.png
3;Braga;Vieira do Minho;Louredo;031109;https://dados.gov.pt/s/brasoes/031109.png
3;Braga;Vieira do Minho;Mosteiro;031110;https://dados.gov.pt/s/brasoes/031110.png
3;Braga;Vieira do Minho;Parada de Bouro;031111;
3;Braga;Vieira do Minho;Pinheiro;031112;
3;Braga;Vieira do Minho;Rossas;031113;
3;Braga;Vieira do Minho;Salamonde;031115;https://dados.gov.pt/s/brasoes/031115.png
3;Braga;Vieira do Minho;Tabuaças;031118;https://dados.gov.pt/s/brasoes/031118.png
3;Braga;Vieira do Minho;Vieira do Minho;031120;
3;Braga;Vieira do Minho;União das freguesias de Anissó e Soutelo;031122;
3;Braga;Vieira do Minho;União das freguesias de Anjos e Vilar do Chão;031123;
3;Braga;Vieira do Minho;União das freguesias de Caniçada e Soengas;031124;
3;Braga;Vieira do Minho;União das freguesias de Ruivães e Campos;031125;
3;Braga;Vieira do Minho;União das freguesias de Ventosa e Cova;031126;
3;Braga;Vila Nova de Famalicão;Bairro;031204;https://dados.gov.pt/s/brasoes/031204.png
3;Braga;Vila Nova de Famalicão;Brufe;031206;https://dados.gov.pt/s/brasoes/031206.png
3;Braga;Vila Nova de Famalicão;Castelões;031210;https://dados.gov.pt/s/brasoes/031210.png
3;Braga;Vila Nova de Famalicão;Cruz;031212;https://dados.gov.pt/s/brasoes/031212.png
3;Braga;Vila Nova de Famalicão;Delães;031213;https://dados.gov.pt/s/brasoes/031213.png
3;Braga;Vila Nova de Famalicão;Fradelos;031215;https://dados.gov.pt/s/brasoes/031215.png
3;Braga;Vila Nova de Famalicão;Gavião;031216;https://dados.gov.pt/s/brasoes/031216.png
3;Braga;Vila Nova de Famalicão;Joane;031219;https://dados.gov.pt/s/brasoes/031219.png
3;Braga;Vila Nova de Famalicão;Landim;031221;https://dados.gov.pt/s/brasoes/031221.png
3;Braga;Vila Nova de Famalicão;Louro;031223;https://dados.gov.pt/s/brasoes/031223.png
3;Braga;Vila Nova de Famalicão;Lousado;031224;https://dados.gov.pt/s/brasoes/031224.png
3;Braga;Vila Nova de Famalicão;Mogege;031225;https://dados.gov.pt/s/brasoes/031225.png
3;Braga;Vila Nova de Famalicão;Nine;031227;https://dados.gov.pt/s/brasoes/031227.png
3;Braga;Vila Nova de Famalicão;Pedome;031230;https://dados.gov.pt/s/brasoes/031230.png
3;Braga;Vila Nova de Famalicão;Pousada de Saramagos;031232;https://dados.gov.pt/s/brasoes/031232.png
3;Braga;Vila Nova de Famalicão;Requião;031233;https://dados.gov.pt/s/brasoes/031233.png
3;Braga;Vila Nova de Famalicão;Riba de Ave;031234;https://dados.gov.pt/s/brasoes/031234.png
3;Braga;Vila Nova de Famalicão;Ribeirão;031235;https://dados.gov.pt/s/brasoes/031235.png
3;Braga;Vila Nova de Famalicão;Oliveira (Santa Maria);031239;https://dados.gov.pt/s/brasoes/031239.png
3;Braga;Vila Nova de Famalicão;Vale (São Martinho);031241;https://dados.gov.pt/s/brasoes/031241.png
3;Braga;Vila Nova de Famalicão;Oliveira (São Mateus);031242;https://dados.gov.pt/s/brasoes/031242.png
3;Braga;Vila Nova de Famalicão;Vermoim;031247;https://dados.gov.pt/s/brasoes/031247.png
3;Braga;Vila Nova de Famalicão;Vilarinho das Cambas;031249;https://dados.gov.pt/s/brasoes/031249.png
3;Braga;Vila Nova de Famalicão;União das freguesias de Antas e Abade de Vermoim;031250;
3;Braga;Vila Nova de Famalicão;União das freguesias de Arnoso (Santa Maria e Santa Eulália) e Sezures;031251;
3;Braga;Vila Nova de Famalicão;União das freguesias de Avidos e Lagoa;031252;
3;Braga;Vila Nova de Famalicão;União das freguesias de Carreira e Bente;031253;
3;Braga;Vila Nova de Famalicão;União das freguesias de Esmeriz e Cabeçudos;031254;
3;Braga;Vila Nova de Famalicão;União das freguesias de Gondifelos, Cavalões e Outiz;031255;
3;Braga;Vila Nova de Famalicão;União das freguesias de Lemenhe, Mouquim e Jesufrei;031256;
3;Braga;Vila Nova de Famalicão;União das freguesias de Ruivães e Novais;031257;
3;Braga;Vila Nova de Famalicão;União das freguesias de Seide;031258;
3;Braga;Vila Nova de Famalicão;União das freguesias de Vale (São Cosme), Telhado e Portela;031259;
3;Braga;Vila Nova de Famalicão;União das freguesias de Vila Nova de Famalicão e Calendário;031260;
3;Braga;Vila Verde;Atiães;031304;https://dados.gov.pt/s/brasoes/031304.png
3;Braga;Vila Verde;Cabanelas;031308;https://dados.gov.pt/s/brasoes/031308.png
3;Braga;Vila Verde;Cervães;031309;https://dados.gov.pt/s/brasoes/031309.png
3;Braga;Vila Verde;Coucieiro;031311;https://dados.gov.pt/s/brasoes/031311.png
3;Braga;Vila Verde;Dossãos;031313;https://dados.gov.pt/s/brasoes/031313.png
3;Braga;Vila Verde;Freiriz;031316;https://dados.gov.pt/s/brasoes/031316.png
3;Braga;Vila Verde;Gême;031317;
3;Braga;Vila Verde;Lage;031323;https://dados.gov.pt/s/brasoes/031323.png
3;Braga;Vila Verde;Lanhas;031324;https://dados.gov.pt/s/brasoes/031324.png
3;Braga;Vila Verde;Loureira;031325;https://dados.gov.pt/s/brasoes/031325.png
3;Braga;Vila Verde;Moure;031328;
3;Braga;Vila Verde;Oleiros;031330;https://dados.gov.pt/s/brasoes/031330.png
3;Braga;Vila Verde;Parada de Gatim;031331;https://dados.gov.pt/s/brasoes/031331.png
3;Braga;Vila Verde;Pico;031335;https://dados.gov.pt/s/brasoes/031335.png
3;Braga;Vila Verde;Ponte;031337;
3;Braga;Vila Verde;Sabariz;031340;https://dados.gov.pt/s/brasoes/031340.png
3;Braga;Vila Verde;Vila de Prado;031342;https://dados.gov.pt/s/brasoes/031342.png
3;Braga;Vila Verde;Prado (São Miguel);031350;https://dados.gov.pt/s/brasoes/031350.png
3;Braga;Vila Verde;Soutelo;031352;https://dados.gov.pt/s/brasoes/031352.png
3;Braga;Vila Verde;Turiz;031354;https://dados.gov.pt/s/brasoes/031354.png
3;Braga;Vila Verde;Valdreu;031355;https://dados.gov.pt/s/brasoes/031355.png
3;Braga;Vila Verde;Aboim da Nóbrega e Gondomar;031359;
3;Braga;Vila Verde;União das freguesias da Ribeira do Neiva;031360;
3;Braga;Vila Verde;União das freguesias de Carreiras (São Miguel) e Carreiras (Santiago);031361;
3;Braga;Vila Verde;União das freguesias de Escariz (São Mamede) e Escariz (São Martinho);031362;
3;Braga;Vila Verde;União das freguesias de Esqueiros, Nevogilde e Travassós;031363;
3;Braga;Vila Verde;União das freguesias de Marrancos e Arcozelo;031364;
3;Braga;Vila Verde;União das freguesias de Oriz (Santa Marinha) e Oriz (São Miguel);031365;
3;Braga;Vila Verde;União das freguesias de Pico de Regalados, Gondiães e Mós;031366;
3;Braga;Vila Verde;União das freguesias de Sande, Vilarinho, Barros e Gomide;031367;
3;Braga;Vila Verde;União das freguesias de Valbom (São Pedro), Passô e Valbom (São Martinho);031368;
3;Braga;Vila Verde;União das freguesias do Vade;031369;
3;Braga;Vila Verde;Vila Verde e Barbudo;031370;
3;Braga;Vizela;Santa Eulália;031401;
3;Braga;Vizela;Infias;031404;https://dados.gov.pt/s/brasoes/031404.png
3;Braga;Vizela;Vizela (Santo Adrião);031406;https://dados.gov.pt/s/brasoes/031406.png
3;Braga;Vizela;União das freguesias de Caldas de Vizela (São Miguel e São João);031408;
3;Braga;Vizela;União das freguesias de Tagilde e Vizela (São Paio);031409;
3;Bragança;Alfândega da Fé;Alfândega da Fé;040102;https://dados.gov.pt/s/brasoes/040102.png
